review_id,user_id,movie_id,review_text,sentiment
1021,481,409,Average entertainer. Will appeal to fans of Chris Hemsworth mostly.,neutral
1022,400,247,The story was gripping from start to finish. Loved every single minute.,positive
1023,177,164,Heart-touching story with incredible acting. A film for the ages.,positive
1024,481,64,Boring and completely predictable. Totally wasted my time and money.,negative
1025,21,348,Fantastic movie with brilliant performances from the entire cast.,positive
1026,211,288,Decent movie but not the best I have seen this year. Average overall.,neutral
1027,14,244,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
1028,140,454,Some brilliant scenes but overall just average cinema fare.,neutral
1029,33,93,Absolutely loved this movie! Vikram was outstanding in every scene.,positive
1030,354,33,Heart-touching story with incredible acting. A film for the ages.,positive
1031,256,80,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
1032,442,469,Some good moments scattered throughout but overall just mediocre.,neutral
1033,440,499,Zachary Levi delivered a career-best performance. An absolute must-watch!,positive
1034,251,310,Brilliant direction by J.J. Abrams. A true masterpiece of cinema.,positive
1035,74,371,The plot made absolutely no sense. Very confusing and excessively boring.,negative
1036,163,141,Absolutely loved this movie! Jr NTR was outstanding in every scene.,positive
1037,170,244,Great entertainment with a strong emotional core. Highly loved it.,positive
1038,37,219,One of the most enjoyable films of the year. Simply superb work!,positive
1039,178,292,Watched it twice already and loved it both times. Pure gold!,positive
1040,10,440,Heart-touching story with incredible acting. A film for the ages.,positive
1041,179,132,Not worth watching at all. Save your time and skip this completely.,negative
1042,179,117,Not bad but not great either. Just a regular commercial movie.,neutral
1043,13,67,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
1044,334,312,Heart-touching story with incredible acting. A film for the ages.,positive
1045,349,117,Okay for a one-time watch. Nothing very memorable about the story.,neutral
1046,196,186,A cinematic experience like no other. Kabir Khan outdid himself completely.,positive
1047,438,494,This is what cinema is all about. Henry Cavill at his absolute best.,positive
1048,265,96,Not bad but had some noticeable pacing issues in the second half.,neutral
1049,101,478,Watched it twice already and loved it both times. Pure gold!,positive
1050,323,317,Great entertainment with a strong emotional core. Highly loved it.,positive
1051,422,290,This movie completely blew my mind. J.J. Abrams is a true genius.,positive
1052,66,493,Some good moments scattered throughout but overall just mediocre.,neutral
1053,283,475,Boring and completely predictable. Totally wasted my time and money.,negative
1054,378,455,One of the best films I have seen in years. Highly recommended to everyone!,positive
1055,381,251,One of the best films I have seen in years. Highly recommended to everyone!,positive
1056,102,55,Disappointing film. Expected much more from Murugadoss after his previous work.,negative
1057,478,414,Great entertainment with a strong emotional core. Highly loved it.,positive
1058,302,245,One of the most enjoyable films of the year. Simply superb work!,positive
1059,90,184,Mixed feelings about this one. Has its moments but falls short.,neutral
1060,43,242,Some brilliant scenes but overall just average cinema fare.,neutral
1061,220,275,Leonardo DiCaprio delivered a career-best performance. An absolute must-watch!,positive
1062,431,16,Not bad but not great either. Just a regular commercial movie.,neutral
1063,166,465,Great entertainment with a strong emotional core. Highly loved it.,positive
1064,210,67,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
1065,144,186,Aamir Khan delivered a career-best performance. An absolute must-watch!,positive
1066,7,108,Sukumar tried something different but it did not fully work out.,neutral
1067,70,127,A cinematic experience like no other. Atlee outdid himself completely.,positive
1068,276,419,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
1069,216,365,Some brilliant scenes but overall just average cinema fare.,neutral
1070,270,406,Watchable once but nothing particularly extraordinary about it.,neutral
1071,379,279,Great entertainment with a strong emotional core. Highly loved it.,positive
1072,350,268,Brilliant direction by J.J. Abrams. A true masterpiece of cinema.,positive
1073,328,2,Fantastic movie with brilliant performances from the entire cast.,positive
1074,372,493,One of the most enjoyable films of the year. Simply superb work!,positive
1075,402,433,Watched it twice already and loved it both times. Pure gold!,positive
1076,487,4,Great entertainment with a strong emotional core. Highly loved it.,positive
1077,263,55,Good acting but the story could have been developed much better.,neutral
1078,154,191,Good acting but the story could have been developed much better.,neutral
1079,77,470,This movie completely blew my mind. Todd Phillips is a true genius.,positive
1080,62,405,Chadwick Boseman was magnetic on screen. Could not take my eyes off the film.,positive
1081,493,282,One of the most enjoyable films of the year. Simply superb work!,positive
1082,206,415,The story was gripping from start to finish. Loved every single minute.,positive
1083,93,344,Brad Pitt delivered a career-best performance. An absolute must-watch!,positive
1084,195,250,Decent effort from the team but falls short of high expectations.,neutral
1085,147,211,Amazing visual effects and a powerful emotional story. Gave it 10 out of 10.,positive
1086,139,398,Not bad but had some noticeable pacing issues in the second half.,neutral
1087,152,12,Dhanush was magnetic on screen. Could not take my eyes off the film.,positive
1088,394,52,Absolutely loved this movie! Vijay was outstanding in every scene.,positive
1089,228,114,Watched it twice already and loved it both times. Pure gold!,positive
1090,395,489,Joaquin Phoenix was good but the screenplay really needed more work overall.,neutral
1091,305,38,Okay for a one-time watch. Nothing very memorable about the story.,neutral
1092,66,362,It was okay. Some parts were good but the film felt a bit too long.,neutral
1093,187,373,One of the most enjoyable films of the year. Simply superb work!,positive
1094,414,150,Fantastic movie with brilliant performances from the entire cast.,positive
1095,382,466,Ben Affleck delivered a career-best performance. An absolute must-watch!,positive
1096,253,113,Ajith Kumar was magnetic on screen. Could not take my eyes off the film.,positive
1097,204,319,This movie completely blew my mind. Christopher Nolan is a true genius.,positive
1098,95,423,Fantastic movie with brilliant performances from the entire cast.,positive
1099,411,349,Some good moments scattered throughout but overall just mediocre.,neutral
1100,187,492,Terrible pacing and very weak characters. Would not recommend to anyone.,negative
1101,148,79,A cinematic experience like no other. Shankar outdid himself completely.,positive
1102,91,197,Some brilliant scenes but overall just average cinema fare.,neutral
1103,258,497,It was okay. Some parts were good but the film felt a bit too long.,neutral
1104,112,307,Heart-touching story with incredible acting. A film for the ages.,positive
1105,101,85,This movie completely blew my mind. Mani Ratnam is a true genius.,positive
1106,204,146,This movie completely blew my mind. Vamshi Paidipally is a true genius.,positive
1107,359,490,A cinematic experience like no other. Patty Jenkins outdid himself completely.,positive
1108,25,174,Not worth watching at all. Save your time and skip this completely.,negative
